method_id,method_name,class_name,software_system,filepath,start_line,end_line,Length_of_Head_Comment,Head_Comment,Length_of_the_Implementation,Method_Implementation
3602,handleClick,VerticalBarPlot,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/VerticalBarPlot.java,474,480,5,/**\n\n   * Handles a 'click' on the plot by updating the anchor values...\n\n   */,12,"  public void handleClick(int x, int y, DrawInfo info) {\n\n    // set the anchor value for the horizontal axis...\n\n    ValueAxis vva = this.getRangeAxis();\n\n    double vvalue = vva.translateJava2DtoValue((float)y, info.getDataArea());\n\n    vva.setAnchorValue(vvalue);\n\n    vva.setCrosshairValue(vvalue);\n\n"
3603,drawOutlineAndBackground,VerticalBarPlot,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/VerticalBarPlot.java,396,406,9,/**\n\n   * Draws the plot outline and background.\n\n   * @param g2 The graphics device.\n\n   * @param area The area for the plot.\n\n   */,18,"  public void drawOutlineAndBackground(Graphics2D g2, Shape area) {\n\n  if (backgroundPaint!=null) {\n\n    g2.setPaint(backgroundPaint);\n\n    g2.fill(area);\n\n  }\n\n  if ((outlineStroke!=null) && (outlinePaint!=null)) {\n\n    g2.setStroke(outlineStroke);\n\n    g2.setPaint(outlinePaint);\n\n    g2.draw(area);\n\n"
3604,setAutoTickUnitSelection,ValueAxis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/ValueAxis.java,300,304,13,/**\n\n   * Sets a flag indicating whether or not the tick unit is automatically selected from a\n\n   * range of standard tick units.\n\n   * <P>\n\n   * Registered listeners are notified of a change to the axis.\n\n   * @param flag The new value of the flag.\n\n   */,8,  public void setAutoTickUnitSelection(boolean flag) {\n\n    if (this.autoTickUnitSelection!=flag) {\n\n      this.autoTickUnitSelection = flag;\n\n    notifyListeners(new AxisChangeEvent(this));\n\n
3605,setCrosshairVisible,ValueAxis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/ValueAxis.java,405,409,7,/**\n\n   * Sets the flag indicating whether or not a crosshair is visible for this axis.\n\n   * @param flag The new value of the flag.\n\n   */,8,  public void setCrosshairVisible(boolean flag) {\n\n    if (this.crosshairVisible!=flag) {\n\n      this.crosshairVisible=flag;\n\n      notifyListeners(new AxisChangeEvent(this));\n\n
3606,isGridLinesVisible,ValueAxis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/ValueAxis.java,313,314,7,"/**\n\n   * Returns true if the grid lines are showing, and false otherwise.\n\n   * @return True if the grid lines are showing, and false otherwise.\n\n   */",4,  public boolean isGridLinesVisible() {\n\n  return gridLinesVisible;\n\n
3607,getGridPaint,ValueAxis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/ValueAxis.java,360,361,7,/**\n\n   * Returns the grid line color.\n\n   * @return The grid line color.\n\n   */,4,  public Paint getGridPaint() {\n\n  return gridPaint;\n\n
3608,setGridLinesVisible,ValueAxis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/ValueAxis.java,322,326,9,/**\n\n   * Sets the visibility of the grid lines and notifies registered listeners that the axis has\n\n   * been modified.\n\n   * @param flag The new setting.\n\n   */,8,  public void setGridLinesVisible(boolean flag) {\n\n    if (gridLinesVisible!=flag) {\n\n      gridLinesVisible = flag;\n\n    notifyListeners(new AxisChangeEvent(this));\n\n
3609,setCrosshairValue,ValueAxis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/ValueAxis.java,448,451,11,/**\n\n   * Sets the crosshair value for the axis.\n\n   * <P>\n\n   * Registered listeners are notified that the axis has been modified.\n\n   * @param value The new value (null permitted).\n\n   */,6,  public void setCrosshairValue(double value) {\n\n    this.crosshairValue = value;\n\n    notifyListeners(new AxisChangeEvent(this));\n\n
3610,setMaximumAxisValue,ValueAxis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/ValueAxis.java,260,265,11,/**\n\n   * Sets the maximum value for the axis.\n\n   * <P>\n\n   * Registered listeners are notified that the axis has been modified.\n\n   * @param value The new maximum.\n\n   */,10,  public void setMaximumAxisValue(double value) {\n\n  if (this.maximumAxisValue!=value) {\n\n    this.maximumAxisValue = value;\n\n      this.autoRange = false;\n\n      notifyListeners(new AxisChangeEvent(this));\n\n
3611,getMinimumAxisValue,ValueAxis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/ValueAxis.java,227,228,7,/**\n\n   * Returns the minimum value for the axis.\n\n   * @return The minimum value for the axis.\n\n   */,4,  public double getMinimumAxisValue() {\n\n  return minimumAxisValue;\n\n
3612,setAnchorValue,ValueAxis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/ValueAxis.java,389,391,5,/**\n\n   * Sets the anchor value for this axis.\n\n   */,6,  public void setAnchorValue(double value) {\n\n    this.anchorValue = value;\n\n    notifyListeners(new AxisChangeEvent(this));\n\n
3613,setCrosshairStroke,ValueAxis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/ValueAxis.java,467,469,9,/**\n\n   * Sets the Stroke used to draw the grid lines (if visible) and notifies registered listeners\n\n   * that the axis has been modified.\n\n   * @param stroke The new grid line stroke.\n\n   */,6,  public void setCrosshairStroke(Stroke stroke) {\n\n  crosshairStroke = stroke;\n\n  notifyListeners(new AxisChangeEvent(this));\n\n
3614,getCrosshairPaint,ValueAxis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/ValueAxis.java,476,477,7,/**\n\n   * Returns the grid line color.\n\n   * @return The grid line color.\n\n   */,4,  public Paint getCrosshairPaint() {\n\n  return crosshairPaint;\n\n
3615,getCrosshairStroke,ValueAxis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/ValueAxis.java,458,459,5,/**\n\n   * Returns the Stroke used to draw the crosshair (if visible).\n\n   */,4,  public Stroke getCrosshairStroke() {\n\n  return crosshairStroke;\n\n
3616,ValueAxis,ValueAxis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/ValueAxis.java,127,146,7,"/**\n\n   * Constructs a value axis, using default values where necessary.\n\n   * @param label The axis label.\n\n   */",38,"  public ValueAxis(String label) {\n\n  this(label,\n\n       Axis.DEFAULT_AXIS_LABEL_FONT,\n\n       Axis.DEFAULT_AXIS_LABEL_PAINT,\n\n       Axis.DEFAULT_AXIS_LABEL_INSETS,\n\n       true, // tick labels visible\n\n       Axis.DEFAULT_TICK_LABEL_FONT,\n\n       Axis.DEFAULT_TICK_LABEL_PAINT,\n\n       Axis.DEFAULT_TICK_LABEL_INSETS,\n\n       true, // tick marks visible\n\n       Axis.DEFAULT_TICK_STROKE,\n\n       true, // auto range\n\n       true, // auto tick unit\n\n       true, // show grid lines\n\n       ValueAxis.DEFAULT_GRID_LINE_STROKE,\n\n       ValueAxis.DEFAULT_GRID_LINE_PAINT,\n\n       0.0,  // crosshair\n\n       ValueAxis.DEFAULT_CROSSHAIR_STROKE,\n\n       ValueAxis.DEFAULT_CROSSHAIR_PAINT);\n\n"
3617,getCrosshairValue,ValueAxis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/ValueAxis.java,438,439,5,/**\n\n   * Returns the crosshair value.\n\n   */,4,  public double getCrosshairValue() {\n\n    return this.crosshairValue;\n\n
3618,getMaximumAxisValue,ValueAxis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/ValueAxis.java,250,251,5,/**\n\n   * Returns the maximum value for the axis.\n\n   */,4,  public double getMaximumAxisValue() {\n\n  return maximumAxisValue;\n\n
3619,setAxisRange,ValueAxis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/ValueAxis.java,275,280,9,/**\n\n   * Sets the axis range.\n\n   * @param lower The lower axis limit.\n\n   * @param upper The upper axis limit.\n\n   */,10,"  public void setAxisRange(double lower, double upper) {\n\n    this.autoRange = false;\n\n    this.minimumAxisValue = lower;\n\n    this.maximumAxisValue = upper;\n\n    notifyListeners(new AxisChangeEvent(this));\n\n"
3620,isCrosshairVisible,ValueAxis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/ValueAxis.java,397,398,5,/**\n\n   * Returns a flag indicating whether or not a crosshair is visible for this axis.\n\n   */,4,  public boolean isCrosshairVisible() {\n\n    return this.crosshairVisible;\n\n
3621,setGridPaint,ValueAxis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/ValueAxis.java,369,376,9,/**\n\n   * Sets the Paint used to color the grid lines (if visible) and notifies registered listeners\n\n   * that the axis has been modified.\n\n   * @param paint The new grid paint.\n\n   */,14,"  public void setGridPaint(Paint paint) {\n\n    // check arguments...\n\n    if (paint==null) {\n\n      throw new IllegalArgumentException(""ValueAxis.setGridPaint(...): null not permitted"");\n\n    }\n\n  gridPaint = paint;\n\n  notifyListeners(new AxisChangeEvent(this));\n\n"
3622,isAutoTickUnitSelection,ValueAxis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/ValueAxis.java,289,290,9,/**\n\n   * Returns a flag indicating whether or not the tick unit is automatically selected from a\n\n   * range of standard tick units.\n\n   * @return A flag indicating whether or not the tick unit is automatically selected.\n\n   */,4,  public boolean isAutoTickUnitSelection() {\n\n  return autoTickUnitSelection;\n\n
3623,setGridStroke,ValueAxis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/ValueAxis.java,343,352,9,/**\n\n   * Sets the Stroke used to draw the grid lines (if visible) and notifies registered listeners\n\n   * that the axis has been modified.\n\n   * @param stroke The new grid line stroke.\n\n   */,16,"  public void setGridStroke(Stroke stroke) {\n\n    // check arguments...\n\n    if (stroke==null) {\n\n      throw new IllegalArgumentException(""ValueAxis.setGridStroke(...): null not permitted"");\n\n    }\n\n    // make the change...\n\n    gridStroke = stroke;\n\n  notifyListeners(new AxisChangeEvent(this));\n\n"
3625,getGridStroke,ValueAxis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/ValueAxis.java,334,335,5,/**\n\n   * Returns the Stroke used to draw the grid lines (if visible).\n\n   */,4,  public Stroke getGridStroke() {\n\n  return gridStroke;\n\n
3626,setMinimumAxisValue,ValueAxis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/ValueAxis.java,237,242,11,/**\n\n   * Sets the minimum value for the axis.\n\n   * <P>\n\n   * Registered listeners are notified that the axis has been modified.\n\n   * @param value The new minimum.\n\n   */,10,  public void setMinimumAxisValue(double value) {\n\n  if (this.minimumAxisValue!=value) {\n\n    this.minimumAxisValue = value;\n\n      this.autoRange = false;\n\n      notifyListeners(new AxisChangeEvent(this));\n\n
3627,setAutoRange,ValueAxis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/ValueAxis.java,213,218,9,"/**\n\n   * Sets a flag that determines whether or not the axis range is automatically adjusted to fit\n\n   * the data, and notifies registered listeners that the axis has been modified.\n\n   * @param auto Flag indicating whether or not the axis is automatically scaled to fit the data.\n\n   */",10,  public void setAutoRange(boolean auto) {\n\n  if (this.autoRange!=auto) {\n\n    this.autoRange=auto;\n\n    if (autoRange) autoAdjustRange();\n\n    notifyListeners(new AxisChangeEvent(this));\n\n
3628,setCrosshairLockedOnData,ValueAxis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/ValueAxis.java,426,430,7,"/**\n\n   * Sets the flag indicating whether or not the crosshair should ""lock-on"" to actual data\n\n   * values.\n\n   */",8,  public void setCrosshairLockedOnData(boolean flag) {\n\n    if (this.crosshairLockedOnData!=flag) {\n\n      this.crosshairLockedOnData=flag;\n\n      notifyListeners(new AxisChangeEvent(this));\n\n
3629,setCrosshairPaint,ValueAxis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/ValueAxis.java,485,487,9,/**\n\n   * Sets the Paint used to color the grid lines (if visible) and notifies registered listeners\n\n   * that the axis has been modified.\n\n   * @param paint The new grid paint.\n\n   */,6,  public void setCrosshairPaint(Paint paint) {\n\n  crosshairPaint = paint;\n\n  notifyListeners(new AxisChangeEvent(this));\n\n
3630,ValueAxis,ValueAxis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/ValueAxis.java,173,196,45,/**\n\n   * Constructs a value axis.\n\n   * @param label The axis label.\n\n   * @param labelFont The font for displaying the axis label.\n\n   * @param labelPaint The paint used to draw the axis label.\n\n   * @param labelInsets Determines the amount of blank space around the label.\n\n   * @param tickLabelsVisible Flag indicating whether or not the tick labels are visible.\n\n   * @param tickLabelFont The font used to display tick labels.\n\n   * @param tickLabelPaint The paint used to draw tick labels.\n\n   * @param tickLabelInsets Determines the amount of blank space around tick labels.\n\n   * @param tickMarksVisible Flag indicating whether or not the tick marks are visible.\n\n   * @param tickMarkStroke The stroke used to draw tick marks (if visible).\n\n   * @param autoRange Flag indicating whether or not the axis range is automatically adjusted to\n\n   *          fit the data.\n\n   * @param autoTickUnitSelection A flag indicating whether or not the tick unit is automatically\n\n   *                selected.\n\n   * @param gridLinesVisible Flag indicating whether or not grid lines are visible.\n\n   * @param gridStroke The Stroke used to display grid lines (if visible).\n\n   * @param gridPaint The Paint used to display grid lines (if visible).\n\n   * @param crosshairValue The value at which to draw an optional crosshair (null permitted).\n\n   * @param crosshairStroke The pen/brush used to draw the crosshair.\n\n   * @param crosshairPaint The color used to draw the crosshair.\n\n   */,44,"  protected ValueAxis(String label,\n\n            Font labelFont, Paint labelPaint, Insets labelInsets,\n\n        boolean tickLabelsVisible,\n\n            Font tickLabelFont, Paint tickLabelPaint, Insets tickLabelInsets,\n\n        boolean tickMarksVisible, Stroke tickMarkStroke,\n\n        boolean autoRange, boolean autoTickUnitSelection,\n\n        boolean gridLinesVisible, Stroke gridStroke, Paint gridPaint,\n\n            double crosshairValue,\n\n            Stroke crosshairStroke, Paint crosshairPaint) {\n\n  super(label,\n\n        labelFont, labelPaint, labelInsets,\n\n      tickLabelsVisible,\n\n        tickLabelFont, tickLabelPaint, tickLabelInsets,\n\n      tickMarksVisible, tickMarkStroke);\n\n  this.autoRange = autoRange;\n\n  this.autoTickUnitSelection = autoTickUnitSelection;\n\n  this.gridLinesVisible = gridLinesVisible;\n\n  this.gridStroke = gridStroke;\n\n  this.gridPaint = gridPaint;\n\n    this.crosshairValue = crosshairValue;\n\n    this.crosshairStroke = crosshairStroke;\n\n    this.crosshairPaint = crosshairPaint;\n\n"
3631,isAutoRange,ValueAxis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/ValueAxis.java,204,205,7,"/**\n\n   * Returns true if the axis range is automatically adjusted to fit the data, and false\n\n   * otherwise.\n\n   */",4,  public boolean isAutoRange() {\n\n  return autoRange;\n\n
3632,isCrosshairLockedOnData,ValueAxis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/ValueAxis.java,418,419,7,"/**\n\n   * Returns a flag indicating whether or not the crosshair should ""lock-on"" to actual data\n\n   * values.\n\n   */",4,  public boolean isCrosshairLockedOnData() {\n\n    return this.crosshairLockedOnData;\n\n
3633,getAnchorValue,ValueAxis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/ValueAxis.java,382,383,5,/**\n\n   * Returns the anchor value for this axis.\n\n   */,4,  public double getAnchorValue() {\n\n    return anchorValue;\n\n
3635,getNearestTickUnit,TickUnits,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/TickUnits.java,74,82,9,/**\n\n   * Returns the tick unit in the collection that is closest in size to the specified unit.\n\n   * @param unit The unit.\n\n   * @returns The unit in the collection that is closest in size to the specified unit.\n\n   */,16,"  public TickUnit getNearestTickUnit(TickUnit unit) {\n\n    int index = Collections.binarySearch(units, unit);\n\n    if (index>=0) {\n\n      return (TickUnit)units.get(index);\n\n    }\n\n    else {\n\n      index = -(index + 1);\n\n      return (TickUnit)units.get(Math.min(index, units.size()));\n\n"
3636,TickUnits,TickUnits,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/TickUnits.java,53,54,5,/**\n\n   * Constructs a new collection of tick units.\n\n   */,4,  public TickUnits() {\n\n    this.units = new ArrayList();\n\n
3637,add,TickUnits,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/TickUnits.java,62,65,9,/**\n\n   * Adds a tick unit to the collection.\n\n   * <P>\n\n   * The tick units are maintained in ascending order.\n\n   */,6,  public void add(TickUnit unit) {\n\n    units.add(unit);\n\n    Collections.sort(units);\n\n
3638,drawBar,VerticalBarRenderer3D,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/VerticalBarRenderer3D.java,78,177,7,/**\n\n   * Renders an individual bar...there are bug-fixes that have been applied to VerticalBarRenderer\n\n   * that need to be applied here too.\n\n   */,174,"  public Shape drawBar(Graphics2D g2, Rectangle2D dataArea, BarPlot plot, ValueAxis valueAxis,\n\n             CategoryDataset data, int series, Object category, int categoryIndex,\n\n             double translatedZero, double itemWidth,\n\n             double categorySpan, double categoryGapSpan,\n\n             double itemSpan, double itemGapSpan) {\n\n    Shape result = null;\n\n    // check the value we are plotting...\n\n    Number value = data.getValue(series, category);\n\n    if (value!=null) {\n\n      // BAR X\n\n      double rectX = dataArea.getX()+dataArea.getWidth()*plot.getIntroGapPercent();\n\n      int categories = data.getCategoryCount();\n\n      int seriesCount = data.getSeriesCount();\n\n      if (categories>1) {\n\n        rectX = rectX\n\n            // bars in completed categories\n\n            + categoryIndex*(categorySpan/categories)\n\n            // gaps between completed categories\n\n            + (categoryIndex*(categoryGapSpan/(categories-1))\n\n            // bars+gaps completed in current category\n\n            + (series*itemSpan/(categories*seriesCount)));\n\n        if (seriesCount>1) {\n\n          rectX = rectX\n\n              + (series*itemGapSpan/(categories*(seriesCount-1)));\n\n        }\n\n      }\n\n      else {\n\n        rectX = rectX\n\n            // bars+gaps completed in current category\n\n            + (series*itemSpan/(categories*seriesCount));\n\n        if (seriesCount>1) {\n\n          rectX = rectX\n\n              + (series*itemGapSpan/(categories*(seriesCount-1)));\n\n        }\n\n      }\n\n      // BAR Y\n\n      double translatedValue = valueAxis.translateValueToJava2D(value.doubleValue(), dataArea);\n\n      double rectY = Math.min(translatedZero, translatedValue);\n\n      // BAR WIDTH\n\n      double rectWidth = itemWidth;\n\n      // BAR HEIGHT\n\n      double rectHeight = Math.abs(translatedValue-translatedZero);\n\n      Rectangle2D bar = new Rectangle2D.Double(rectX, rectY, rectWidth, rectHeight);\n\n      Paint seriesPaint = plot.getSeriesPaint(series);\n\n      g2.setPaint(seriesPaint);\n\n      g2.fill(bar);\n\n      result = bar;\n\n      GeneralPath bar3dRight = null;\n\n      GeneralPath bar3dTop = null;\n\n      double effect3d = 0.00;\n\n      VerticalAxis vAxis = plot.getVerticalAxis();\n\n      if (rectHeight != 0 && vAxis instanceof VerticalNumberAxis3D) {\n\n        effect3d = ((VerticalNumberAxis3D) vAxis).getEffect3d();\n\n        bar3dRight = new GeneralPath();\n\n        bar3dRight.moveTo((float)(rectX+rectWidth), (float)rectY);\n\n        bar3dRight.lineTo((float)(rectX+rectWidth), (float)(rectY+rectHeight));\n\n        bar3dRight.lineTo((float)(rectX+rectWidth+effect3d),\n\n                  (float)(rectY+rectHeight-effect3d));\n\n        bar3dRight.lineTo((float)(rectX+rectWidth+effect3d), (float)(rectY-effect3d));\n\n        if (seriesPaint instanceof Color) {\n\n          g2.setPaint( ((Color) seriesPaint).darker());\n\n        }\n\n        g2.fill(bar3dRight);\n\n        bar3dTop = new GeneralPath();\n\n        bar3dTop.moveTo( (float) rectX, (float) rectY);\n\n        bar3dTop.lineTo((float) (rectX+effect3d), (float) (rectY-effect3d));\n\n        bar3dTop.lineTo((float) (rectX+rectWidth+effect3d), (float) (rectY-effect3d));\n\n        bar3dTop.lineTo((float) (rectX+rectWidth), (float) (rectY) );\n\n        if (seriesPaint instanceof Color) {\n\n          g2.setPaint( ((Color) seriesPaint)); //.brighter());\n\n        }\n\n        g2.fill(bar3dTop);\n\n      }\n\n      if (itemWidth>3) {\n\n        g2.setStroke(plot.getSeriesOutlineStroke(series));\n\n        //g2.setStroke(new BasicStroke(0.25f));\n\n        g2.setPaint(plot.getSeriesOutlinePaint(series));\n\n        g2.draw(bar);\n\n        if (bar3dRight != null) {\n\n          g2.draw(bar3dRight);\n\n        }\n\n        if (bar3dTop != null) {\n\n          g2.draw(bar3dTop);\n\n        }\n\n      }\n\n    }\n\n    return result;\n\n"
3639,hasItemGaps,VerticalBarRenderer3D,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/VerticalBarRenderer3D.java,62,63,5,"/**\n\n   * Returns true, since there are (potentially) gaps between bars in this representation.\n\n   */",4,  public boolean hasItemGaps() {\n\n    return true;\n\n
3641,barWidthsPerCategory,VerticalBarRenderer3D,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/VerticalBarRenderer3D.java,70,71,7,/**\n\n   * This will be a method in the renderer that tells whether there is one bar width per category\n\n   * or onebarwidth per series per category.\n\n   */,4,  public int barWidthsPerCategory(CategoryDataset data) {\n\n    return data.getSeriesCount();\n\n
3642,drawBar,VerticalBarRenderer,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/VerticalBarRenderer.java,92,154,37,/**\n\n   * Handles the rendering of a single bar.\n\n   * @param g2\n\n   * @param dataArea\n\n   * @param plot\n\n   * @param valueAxis\n\n   * @param data\n\n   * @param series\n\n   * @param category\n\n   * @param categoryIndex\n\n   * @param translatedZero\n\n   * @param itemWidth\n\n   * @param categorySpan\n\n   * @param categoryGapSpan\n\n   * @param itemSpan\n\n   * @param itemGapSpan\n\n   * @return A shape representing the area in which the bar is drawn (one use for this is\n\n   *     supporting tooltips).\n\n   */,108,"  public Shape drawBar(Graphics2D g2, Rectangle2D dataArea, BarPlot plot, ValueAxis valueAxis,\n\n             CategoryDataset data, int series, Object category, int categoryIndex,\n\n             double translatedZero, double itemWidth,\n\n             double categorySpan, double categoryGapSpan,\n\n             double itemSpan, double itemGapSpan) {\n\n    Shape result = null;\n\n    // first check the value we are plotting...\n\n    Number value = data.getValue(series, category);\n\n    if (value!=null) {\n\n      // BAR X\n\n      double rectX = dataArea.getX()+dataArea.getWidth()*plot.getIntroGapPercent();\n\n      int categories = data.getCategoryCount();\n\n      int seriesCount = data.getSeriesCount();\n\n      if (categories>1) {\n\n        rectX = rectX\n\n            // bars in completed categories\n\n            + categoryIndex*(categorySpan/categories)\n\n            // gaps between completed categories\n\n            + (categoryIndex*(categoryGapSpan/(categories-1))\n\n            // bars+gaps completed in current category\n\n            + (series*itemSpan/(categories*seriesCount)));\n\n        if (seriesCount>1) {\n\n          rectX = rectX\n\n              + (series*itemGapSpan/(categories*(seriesCount-1)));\n\n        }\n\n      }\n\n      else {\n\n        rectX = rectX\n\n            // bars+gaps completed in current category\n\n            + (series*itemSpan/(categories*seriesCount));\n\n        if (seriesCount>1) {\n\n          rectX = rectX\n\n              + (series*itemGapSpan/(categories*(seriesCount-1)));\n\n        }\n\n      }\n\n      // BAR Y\n\n      double translatedValue = valueAxis.translateValueToJava2D(value.doubleValue(), dataArea);\n\n      double rectY = Math.min(translatedZero, translatedValue);\n\n      // BAR WIDTH\n\n      double rectWidth = itemWidth;\n\n      // BAR HEIGHT\n\n      double rectHeight = Math.abs(translatedValue-translatedZero);\n\n      Rectangle2D bar = new Rectangle2D.Double(rectX, rectY, rectWidth, rectHeight);\n\n      Paint seriesPaint = plot.getSeriesPaint(series);\n\n      g2.setPaint(seriesPaint);\n\n      g2.fill(bar);\n\n      if (itemWidth>3) {\n\n        g2.setStroke(plot.getSeriesStroke(series));\n\n        g2.setPaint(plot.getSeriesOutlinePaint(series));\n\n        g2.draw(bar);\n\n      }\n\n      result = bar;\n\n    }\n\n    return result;\n\n"
3643,hasItemGaps,VerticalBarRenderer,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/VerticalBarRenderer.java,61,62,5,"/**\n\n   * Returns true, since for this renderer there are gaps between the items in one category.\n\n   */",4,  public boolean hasItemGaps() {\n\n    return true;\n\n
3644,barWidthsPerCategory,VerticalBarRenderer,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/VerticalBarRenderer.java,69,70,7,"/**\n\n   * Returns the number of bar-widths displayed in each category.  For this renderer, there is one\n\n   * bar per series, so we return the number of series.\n\n   */",4,  public int barWidthsPerCategory(CategoryDataset data) {\n\n    return data.getSeriesCount();\n\n
3645,draw,VerticalCategoryAxis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/VerticalCategoryAxis.java,118,151,11,/**\n\n   * Draws the CategoryAxis on a Java 2D graphics device (such as the screen or a printer).\n\n   * @param g2 The graphics device.\n\n   * @param drawArea The area within which the axis should be drawn.\n\n   * @param plotArea The area within which the plot is being drawn.\n\n   */,64,"  public void draw(Graphics2D g2, Rectangle2D drawArea, Rectangle2D plotArea) {\n\n  // draw the axis label\n\n  if (label!=null) {\n\n      g2.setFont(labelFont);\n\n    g2.setPaint(labelPaint);\n\n    FontRenderContext frc = g2.getFontRenderContext();\n\n    LineMetrics metrics = labelFont.getLineMetrics(label, frc);\n\n    Rectangle2D labelBounds = labelFont.getStringBounds(label, frc);\n\n    if (verticalLabel) {\n\n      double xx = drawArea.getX()+labelInsets.left\n\n                       +metrics.getHeight()\n\n                       -metrics.getDescent()\n\n                   -metrics.getLeading();\n\n      double yy = plotArea.getY()+plotArea.getHeight()/2\n\n                       +(labelBounds.getWidth()/2);\n\n      drawVerticalString(label, g2, (float)xx, (float)yy);\n\n    }\n\n    else {\n\n      double xx = drawArea.getX()+labelInsets.left;\n\n      double yy = drawArea.getY()+drawArea.getHeight()/2-labelBounds.getHeight()/2;\n\n      g2.drawString(label, (float)xx, (float)yy);\n\n    }\n\n    }\n\n  // draw the category labels\n\n  if (this.tickLabelsVisible) {\n\n    g2.setFont(tickLabelFont);\n\n    g2.setPaint(tickLabelPaint);\n\n    this.refreshTicks(g2, drawArea, plotArea);\n\n    Iterator iterator = ticks.iterator();\n\n    while (iterator.hasNext()) {\n\n    Tick tick = (Tick)iterator.next();\n\n    g2.drawString(tick.getText(), tick.getX(), tick.getY());\n\n"
3646,isCompatiblePlot,VerticalCategoryAxis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/VerticalCategoryAxis.java,263,265,7,"/**\n\n   * Returns true if the specified plot is compatible with the axis, and false otherwise.\n\n   * @param plot The plot;\n\n   */",6,  protected boolean isCompatiblePlot(Plot plot) {\n\n    if (plot instanceof CategoryPlot) return true;\n\n    else return false;\n\n
